open_time,open,high,low,close,volume,close_time
2026-01-30T10:06:00.000Z,82325.98000000,82325.99000000,82292.00000000,82304.32000000,9.72860000,2026-01-30T10:06:59.999Z
2026-01-30T10:07:00.000Z,82304.32000000,82351.54000000,82271.23000000,82271.23000000,9.08626000,2026-01-30T10:07:59.999Z
2026-01-30T10:08:00.000Z,82271.24000000,82290.00000000,82214.00000000,82222.85000000,17.00006000,2026-01-30T10:08:59.999Z
2026-01-30T10:09:00.000Z,82222.85000000,82270.31000000,82214.76000000,82243.16000000,10.87109000,2026-01-30T10:09:59.999Z
2026-01-30T10:10:00.000Z,82243.17000000,82262.23000000,82172.02000000,82211.00000000,12.18433000,2026-01-30T10:10:59.999Z
2026-01-30T10:11:00.000Z,82211.01000000,82264.11000000,82211.01000000,82243.44000000,13.48557000,2026-01-30T10:11:59.999Z
2026-01-30T10:12:00.000Z,82243.43000000,82274.89000000,82223.13000000,82274.89000000,5.65190000,2026-01-30T10:12:59.999Z
2026-01-30T10:13:00.000Z,82274.88000000,82274.89000000,82244.45000000,82269.90000000,5.67404000,2026-01-30T10:13:59.999Z
2026-01-30T10:14:00.000Z,82269.91000000,82336.00000000,82269.90000000,82319.15000000,15.23353000,2026-01-30T10:14:59.999Z
2026-01-30T10:15:00.000Z,82319.15000000,82332.93000000,82298.57000000,82303.32000000,7.02415000,2026-01-30T10:15:59.999Z
2026-01-30T10:16:00.000Z,82303.32000000,82368.84000000,82258.00000000,82258.00000000,12.34954000,2026-01-30T10:16:59.999Z
2026-01-30T10:17:00.000Z,82258.01000000,82312.15000000,82245.37000000,82282.10000000,15.70731000,2026-01-30T10:17:59.999Z
2026-01-30T10:18:00.000Z,82282.10000000,82352.19000000,82282.09000000,82352.19000000,4.22369000,2026-01-30T10:18:59.999Z
2026-01-30T10:19:00.000Z,82352.18000000,82386.10000000,82352.18000000,82386.00000000,6.19710000,2026-01-30T10:19:59.999Z
2026-01-30T10:20:00.000Z,82386.09000000,82530.25000000,82386.08000000,82517.91000000,12.67258000,2026-01-30T10:20:59.999Z
2026-01-30T10:21:00.000Z,82517.91000000,82530.90000000,82465.98000000,82517.48000000,9.79419000,2026-01-30T10:21:59.999Z
2026-01-30T10:22:00.000Z,82517.49000000,82540.29000000,82440.32000000,82452.35000000,9.98473000,2026-01-30T10:22:59.999Z
2026-01-30T10:23:00.000Z,82452.36000000,82507.64000000,82452.36000000,82497.51000000,7.65916000,2026-01-30T10:23:59.999Z
2026-01-30T10:24:00.000Z,82497.52000000,82546.34000000,82497.51000000,82546.34000000,13.41776000,2026-01-30T10:24:59.999Z
2026-01-30T10:25:00.000Z,82546.34000000,82546.75000000,82514.26000000,82518.72000000,6.42751000,2026-01-30T10:25:59.999Z
2026-01-30T10:26:00.000Z,82518.72000000,82623.51000000,82511.41000000,82569.18000000,18.04941000,2026-01-30T10:26:59.999Z
2026-01-30T10:27:00.000Z,82569.18000000,82574.90000000,82494.40000000,82513.28000000,5.00046000,2026-01-30T10:27:59.999Z
2026-01-30T10:28:00.000Z,82513.27000000,82557.01000000,82486.06000000,82538.89000000,7.38033000,2026-01-30T10:28:59.999Z
2026-01-30T10:29:00.000Z,82538.88000000,82545.43000000,82522.66000000,82522.67000000,4.19042000,2026-01-30T10:29:59.999Z
2026-01-30T10:30:00.000Z,82522.67000000,82550.00000000,82515.01000000,82549.99000000,10.07239000,2026-01-30T10:30:59.999Z
2026-01-30T10:31:00.000Z,82550.00000000,82577.48000000,82544.96000000,82565.02000000,20.52853000,2026-01-30T10:31:59.999Z
2026-01-30T10:32:00.000Z,82565.03000000,82565.03000000,82532.28000000,82559.35000000,18.96463000,2026-01-30T10:32:59.999Z
2026-01-30T10:33:00.000Z,82559.35000000,82563.66000000,82540.69000000,82556.63000000,20.63108000,2026-01-30T10:33:59.999Z
2026-01-30T10:34:00.000Z,82556.63000000,82600.00000000,82556.62000000,82576.90000000,5.94979000,2026-01-30T10:34:59.999Z
2026-01-30T10:35:00.000Z,82576.89000000,82633.49000000,82576.89000000,82628.81000000,16.79247000,2026-01-30T10:35:59.999Z
2026-01-30T10:36:00.000Z,82628.82000000,82628.82000000,82587.45000000,82619.51000000,12.92072000,2026-01-30T10:36:59.999Z
2026-01-30T10:37:00.000Z,82619.52000000,82649.80000000,82578.71000000,82578.71000000,8.92667000,2026-01-30T10:37:59.999Z
2026-01-30T10:38:00.000Z,82578.72000000,82609.55000000,82498.00000000,82515.00000000,7.89059000,2026-01-30T10:38:59.999Z
2026-01-30T10:39:00.000Z,82514.99000000,82559.83000000,82514.99000000,82542.70000000,5.07427000,2026-01-30T10:39:59.999Z
2026-01-30T10:40:00.000Z,82542.70000000,82575.83000000,82532.69000000,82540.01000000,5.35016000,2026-01-30T10:40:59.999Z
2026-01-30T10:41:00.000Z,82540.01000000,82548.59000000,82525.50000000,82535.05000000,7.77527000,2026-01-30T10:41:59.999Z
2026-01-30T10:42:00.000Z,82535.05000000,82550.32000000,82529.51000000,82550.32000000,4.58268000,2026-01-30T10:42:59.999Z
2026-01-30T10:43:00.000Z,82550.31000000,82565.20000000,82534.25000000,82546.17000000,5.64408000,2026-01-30T10:43:59.999Z
2026-01-30T10:44:00.000Z,82546.18000000,82592.05000000,82546.18000000,82592.05000000,7.24556000,2026-01-30T10:44:59.999Z
2026-01-30T10:45:00.000Z,82592.04000000,82607.05000000,82569.88000000,82569.89000000,10.42714000,2026-01-30T10:45:59.999Z
2026-01-30T10:46:00.000Z,82569.89000000,82670.00000000,82569.89000000,82666.54000000,10.68460000,2026-01-30T10:46:59.999Z
2026-01-30T10:47:00.000Z,82666.55000000,82667.87000000,82645.73000000,82648.17000000,6.99219000,2026-01-30T10:47:59.999Z
2026-01-30T10:48:00.000Z,82648.18000000,82711.30000000,82648.17000000,82711.30000000,9.65079000,2026-01-30T10:48:59.999Z
2026-01-30T10:49:00.000Z,82711.29000000,82736.00000000,82711.29000000,82735.99000000,6.64225000,2026-01-30T10:49:59.999Z
2026-01-30T10:50:00.000Z,82736.00000000,82782.30000000,82726.88000000,82782.30000000,16.75397000,2026-01-30T10:50:59.999Z
2026-01-30T10:51:00.000Z,82782.30000000,82816.13000000,82700.01000000,82706.27000000,27.72497000,2026-01-30T10:51:59.999Z
2026-01-30T10:52:00.000Z,82706.26000000,82819.80000000,82706.26000000,82796.92000000,21.47759000,2026-01-30T10:52:59.999Z
2026-01-30T10:53:00.000Z,82796.92000000,82892.48000000,82796.92000000,82885.90000000,22.74769000,2026-01-30T10:53:59.999Z
2026-01-30T10:54:00.000Z,82885.90000000,82897.41000000,82821.36000000,82832.59000000,19.49179000,2026-01-30T10:54:59.999Z
2026-01-30T10:55:00.000Z,82832.58000000,82842.39000000,82744.95000000,82744.95000000,11.54114000,2026-01-30T10:55:59.999Z
2026-01-30T10:56:00.000Z,82744.96000000,82791.89000000,82744.95000000,82791.88000000,8.09647000,2026-01-30T10:56:59.999Z
2026-01-30T10:57:00.000Z,82791.89000000,82804.75000000,82773.53000000,82799.01000000,11.64225000,2026-01-30T10:57:59.999Z
2026-01-30T10:58:00.000Z,82799.01000000,82800.00000000,82786.11000000,82789.99000000,5.22396000,2026-01-30T10:58:59.999Z
2026-01-30T10:59:00.000Z,82789.99000000,82833.92000000,82789.98000000,82833.92000000,10.67066000,2026-01-30T10:59:59.999Z
2026-01-30T11:00:00.000Z,82833.92000000,82833.92000000,82799.24000000,82799.24000000,10.86075000,2026-01-30T11:00:59.999Z
2026-01-30T11:01:00.000Z,82799.25000000,82833.50000000,82791.11000000,82826.33000000,8.50848000,2026-01-30T11:01:59.999Z
2026-01-30T11:02:00.000Z,82824.84000000,82833.50000000,82821.21000000,82821.22000000,4.20875000,2026-01-30T11:02:59.999Z
2026-01-30T11:03:00.000Z,82821.22000000,82833.50000000,82809.65000000,82825.06000000,6.42869000,2026-01-30T11:03:59.999Z
2026-01-30T11:04:00.000Z,82825.07000000,82836.42000000,82819.70000000,82827.97000000,5.40352000,2026-01-30T11:04:59.999Z
2026-01-30T11:05:00.000Z,82827.98000000,82827.98000000,82815.49000000,82815.50000000,5.81550000,2026-01-30T11:05:59.999Z
2026-01-30T11:06:00.000Z,82815.50000000,82849.75000000,82815.49000000,82849.69000000,7.32188000,2026-01-30T11:06:59.999Z
2026-01-30T11:07:00.000Z,82849.69000000,82849.69000000,82764.10000000,82764.10000000,8.56461000,2026-01-30T11:07:59.999Z
2026-01-30T11:08:00.000Z,82764.10000000,82794.95000000,82761.35000000,82782.85000000,6.12251000,2026-01-30T11:08:59.999Z
2026-01-30T11:09:00.000Z,82782.84000000,82790.55000000,82741.39000000,82741.40000000,6.27219000,2026-01-30T11:09:59.999Z
2026-01-30T11:10:00.000Z,82741.40000000,82791.52000000,82741.39000000,82791.51000000,5.88928000,2026-01-30T11:10:59.999Z
2026-01-30T11:11:00.000Z,82791.52000000,82817.71000000,82780.00000000,82802.82000000,2.82277000,2026-01-30T11:11:59.999Z
2026-01-30T11:12:00.000Z,82802.83000000,82819.75000000,82802.82000000,82819.75000000,2.42960000,2026-01-30T11:12:59.999Z
2026-01-30T11:13:00.000Z,82819.75000000,82841.35000000,82818.10000000,82841.34000000,3.61905000,2026-01-30T11:13:59.999Z
2026-01-30T11:14:00.000Z,82841.35000000,82860.80000000,82838.27000000,82860.80000000,4.08670000,2026-01-30T11:14:59.999Z
2026-01-30T11:15:00.000Z,82860.79000000,82881.68000000,82852.63000000,82852.64000000,11.22472000,2026-01-30T11:15:59.999Z
2026-01-30T11:16:00.000Z,82852.64000000,82891.60000000,82852.63000000,82886.90000000,12.50744000,2026-01-30T11:16:59.999Z
2026-01-30T11:17:00.000Z,82886.90000000,82917.31000000,82886.90000000,82909.00000000,7.99466000,2026-01-30T11:17:59.999Z
2026-01-30T11:18:00.000Z,82909.00000000,82928.20000000,82841.29000000,82852.00000000,11.42234000,2026-01-30T11:18:59.999Z
2026-01-30T11:19:00.000Z,82851.99000000,82852.00000000,82793.62000000,82794.44000000,5.12115000,2026-01-30T11:19:59.999Z
2026-01-30T11:20:00.000Z,82794.44000000,82794.44000000,82736.22000000,82754.70000000,11.03887000,2026-01-30T11:20:59.999Z
2026-01-30T11:21:00.000Z,82754.70000000,82840.00000000,82754.69000000,82811.67000000,14.71549000,2026-01-30T11:21:59.999Z
2026-01-30T11:22:00.000Z,82811.66000000,82824.42000000,82776.25000000,82776.25000000,2.88662000,2026-01-30T11:22:59.999Z
2026-01-30T11:23:00.000Z,82776.25000000,82797.75000000,82776.25000000,82780.43000000,3.81783000,2026-01-30T11:23:59.999Z
2026-01-30T11:24:00.000Z,82780.44000000,82827.78000000,82780.44000000,82827.77000000,4.51609000,2026-01-30T11:24:59.999Z
2026-01-30T11:25:00.000Z,82827.78000000,82827.78000000,82783.34000000,82783.34000000,8.85274000,2026-01-30T11:25:59.999Z
2026-01-30T11:26:00.000Z,82783.34000000,82790.81000000,82764.54000000,82764.55000000,3.37846000,2026-01-30T11:26:59.999Z
2026-01-30T11:27:00.000Z,82764.55000000,82764.55000000,82707.84000000,82707.85000000,3.31680000,2026-01-30T11:27:59.999Z
2026-01-30T11:28:00.000Z,82707.84000000,82713.38000000,82700.27000000,82706.85000000,12.91646000,2026-01-30T11:28:59.999Z
2026-01-30T11:29:00.000Z,82706.85000000,82741.16000000,82706.85000000,82741.16000000,2.96233000,2026-01-30T11:29:59.999Z
2026-01-30T11:30:00.000Z,82741.15000000,82741.16000000,82731.12000000,82731.12000000,3.15385000,2026-01-30T11:30:59.999Z
2026-01-30T11:31:00.000Z,82731.13000000,82774.91000000,82731.12000000,82755.21000000,7.63528000,2026-01-30T11:31:59.999Z
2026-01-30T11:32:00.000Z,82755.20000000,82798.83000000,82731.13000000,82775.02000000,21.77133000,2026-01-30T11:32:59.999Z
2026-01-30T11:33:00.000Z,82775.03000000,82831.39000000,82775.03000000,82814.29000000,11.18770000,2026-01-30T11:33:59.999Z
2026-01-30T11:34:00.000Z,82814.29000000,82814.29000000,82791.27000000,82791.27000000,3.52025000,2026-01-30T11:34:59.999Z
2026-01-30T11:35:00.000Z,82791.28000000,82800.51000000,82779.10000000,82779.11000000,7.01467000,2026-01-30T11:35:59.999Z
2026-01-30T11:36:00.000Z,82779.11000000,82798.54000000,82779.11000000,82790.71000000,3.64865000,2026-01-30T11:36:59.999Z
2026-01-30T11:37:00.000Z,82790.71000000,82831.39000000,82790.70000000,82831.39000000,2.53525000,2026-01-30T11:37:59.999Z
2026-01-30T11:38:00.000Z,82831.39000000,82831.39000000,82736.30000000,82747.16000000,18.82594000,2026-01-30T11:38:59.999Z
2026-01-30T11:39:00.000Z,82747.16000000,82816.45000000,82747.16000000,82816.44000000,3.38447000,2026-01-30T11:39:59.999Z
2026-01-30T11:40:00.000Z,82816.45000000,82841.75000000,82816.45000000,82841.74000000,3.97020000,2026-01-30T11:40:59.999Z
2026-01-30T11:41:00.000Z,82841.75000000,82939.15000000,82841.75000000,82939.14000000,14.47476000,2026-01-30T11:41:59.999Z
2026-01-30T11:42:00.000Z,82939.15000000,82976.19000000,82939.14000000,82940.93000000,9.66062000,2026-01-30T11:42:59.999Z
2026-01-30T11:43:00.000Z,82940.93000000,82944.33000000,82885.88000000,82885.88000000,6.13578000,2026-01-30T11:43:59.999Z
2026-01-30T11:44:00.000Z,82885.88000000,82885.89000000,82793.96000000,82793.97000000,3.94970000,2026-01-30T11:44:59.999Z
2026-01-30T11:45:00.000Z,82793.97000000,82825.80000000,82770.58000000,82770.58000000,8.23090000,2026-01-30T11:45:59.999Z
2026-01-30T11:46:00.000Z,82770.59000000,82799.59000000,82770.58000000,82799.58000000,2.45007000,2026-01-30T11:46:59.999Z
2026-01-30T11:47:00.000Z,82799.59000000,82822.22000000,82799.58000000,82809.01000000,3.92217000,2026-01-30T11:47:59.999Z
2026-01-30T11:48:00.000Z,82809.01000000,82822.22000000,82800.00000000,82800.00000000,4.67306000,2026-01-30T11:48:59.999Z
2026-01-30T11:49:00.000Z,82800.00000000,82800.01000000,82682.15000000,82695.68000000,22.28675000,2026-01-30T11:49:59.999Z
2026-01-30T11:50:00.000Z,82695.68000000,82803.17000000,82695.67000000,82796.63000000,15.50670000,2026-01-30T11:50:59.999Z
2026-01-30T11:51:00.000Z,82796.63000000,82958.83000000,82796.62000000,82956.48000000,12.36734000,2026-01-30T11:51:59.999Z
2026-01-30T11:52:00.000Z,82956.47000000,83078.79000000,82956.47000000,83058.08000000,55.34846000,2026-01-30T11:52:59.999Z
2026-01-30T11:53:00.000Z,83058.08000000,83149.63000000,83054.00000000,83116.80000000,19.15469000,2026-01-30T11:53:59.999Z
2026-01-30T11:54:00.000Z,83116.24000000,83261.91000000,83073.00000000,83223.84000000,41.77420000,2026-01-30T11:54:59.999Z
2026-01-30T11:55:00.000Z,83223.85000000,83314.85000000,83164.87000000,83170.18000000,39.82994000,2026-01-30T11:55:59.999Z
2026-01-30T11:56:00.000Z,83170.18000000,83194.80000000,83114.89000000,83180.09000000,21.34285000,2026-01-30T11:56:59.999Z
2026-01-30T11:57:00.000Z,83180.08000000,83234.33000000,83154.00000000,83234.33000000,16.76156000,2026-01-30T11:57:59.999Z
2026-01-30T11:58:00.000Z,83234.32000000,83234.33000000,83194.07000000,83194.10000000,8.16085000,2026-01-30T11:58:59.999Z
2026-01-30T11:59:00.000Z,83194.10000000,83194.10000000,83131.73000000,83151.36000000,9.97876000,2026-01-30T11:59:59.999Z
2026-01-30T12:00:00.000Z,83151.36000000,83187.56000000,83130.89000000,83187.55000000,14.06751000,2026-01-30T12:00:59.999Z
2026-01-30T12:01:00.000Z,83187.56000000,83253.40000000,83187.55000000,83245.42000000,26.01156000,2026-01-30T12:01:59.999Z
2026-01-30T12:02:00.000Z,83245.41000000,83329.35000000,83245.41000000,83304.11000000,16.34114000,2026-01-30T12:02:59.999Z
2026-01-30T12:03:00.000Z,83304.11000000,83304.11000000,83198.77000000,83198.77000000,13.64539000,2026-01-30T12:03:59.999Z
2026-01-30T12:04:00.000Z,83198.77000000,83275.40000000,83197.07000000,83260.00000000,13.51729000,2026-01-30T12:04:59.999Z
2026-01-30T12:05:00.000Z,83259.99000000,83259.99000000,83177.62000000,83177.62000000,11.07046000,2026-01-30T12:05:59.999Z
2026-01-30T12:06:00.000Z,83177.61000000,83177.62000000,83130.14000000,83160.65000000,12.74315000,2026-01-30T12:06:59.999Z
2026-01-30T12:07:00.000Z,83160.66000000,83167.72000000,83087.55000000,83098.50000000,18.49811000,2026-01-30T12:07:59.999Z
2026-01-30T12:08:00.000Z,83098.50000000,83113.63000000,83091.80000000,83091.81000000,8.29605000,2026-01-30T12:08:59.999Z
2026-01-30T12:09:00.000Z,83091.80000000,83091.81000000,83036.50000000,83038.66000000,14.36631000,2026-01-30T12:09:59.999Z
2026-01-30T12:10:00.000Z,83038.66000000,83046.43000000,83038.66000000,83046.43000000,4.89029000,2026-01-30T12:10:59.999Z
2026-01-30T12:11:00.000Z,83046.43000000,83088.00000000,83007.57000000,83026.87000000,19.30996000,2026-01-30T12:11:59.999Z
2026-01-30T12:12:00.000Z,83026.87000000,83026.88000000,83000.00000000,83000.00000000,5.92362000,2026-01-30T12:12:59.999Z
2026-01-30T12:13:00.000Z,83000.00000000,83017.96000000,82969.73000000,83012.14000000,13.93460000,2026-01-30T12:13:59.999Z
2026-01-30T12:14:00.000Z,83012.13000000,83015.01000000,82933.28000000,82933.28000000,11.68050000,2026-01-30T12:14:59.999Z
2026-01-30T12:15:00.000Z,82933.29000000,82964.83000000,82902.75000000,82930.68000000,24.50649000,2026-01-30T12:15:59.999Z
2026-01-30T12:16:00.000Z,82930.68000000,82955.30000000,82930.67000000,82942.00000000,9.61084000,2026-01-30T12:16:59.999Z
2026-01-30T12:17:00.000Z,82942.01000000,82950.88000000,82942.00000000,82942.01000000,4.38028000,2026-01-30T12:17:59.999Z
2026-01-30T12:18:00.000Z,82942.00000000,82966.93000000,82920.00000000,82920.00000000,7.14309000,2026-01-30T12:18:59.999Z
2026-01-30T12:19:00.000Z,82920.01000000,82920.01000000,82900.00000000,82900.00000000,10.28479000,2026-01-30T12:19:59.999Z
2026-01-30T12:20:00.000Z,82900.01000000,82900.01000000,82850.68000000,82872.75000000,15.88786000,2026-01-30T12:20:59.999Z
2026-01-30T12:21:00.000Z,82872.75000000,82898.00000000,82872.74000000,82872.75000000,4.71776000,2026-01-30T12:21:59.999Z
2026-01-30T12:22:00.000Z,82872.76000000,82872.76000000,82833.88000000,82834.93000000,9.44088000,2026-01-30T12:22:59.999Z
2026-01-30T12:23:00.000Z,82834.93000000,82859.29000000,82834.92000000,82859.29000000,5.67342000,2026-01-30T12:23:59.999Z
2026-01-30T12:24:00.000Z,82859.28000000,82859.28000000,82684.07000000,82717.21000000,43.03361000,2026-01-30T12:24:59.999Z
2026-01-30T12:25:00.000Z,82717.21000000,82791.37000000,82650.00000000,82673.73000000,21.18165000,2026-01-30T12:25:59.999Z
2026-01-30T12:26:00.000Z,82673.74000000,82721.71000000,82673.73000000,82712.23000000,6.57657000,2026-01-30T12:26:59.999Z
2026-01-30T12:27:00.000Z,82712.23000000,82738.31000000,82698.40000000,82735.47000000,7.43430000,2026-01-30T12:27:59.999Z
2026-01-30T12:28:00.000Z,82735.47000000,82740.38000000,82716.02000000,82740.37000000,4.76958000,2026-01-30T12:28:59.999Z
2026-01-30T12:29:00.000Z,82740.38000000,82747.15000000,82740.37000000,82747.14000000,2.95396000,2026-01-30T12:29:59.999Z
2026-01-30T12:30:00.000Z,82747.15000000,82799.02000000,82747.14000000,82778.01000000,8.94555000,2026-01-30T12:30:59.999Z
2026-01-30T12:31:00.000Z,82778.01000000,82806.98000000,82778.00000000,82788.75000000,4.79705000,2026-01-30T12:31:59.999Z
2026-01-30T12:32:00.000Z,82788.75000000,82788.75000000,82788.74000000,82788.74000000,1.74228000,2026-01-30T12:32:59.999Z
2026-01-30T12:33:00.000Z,82788.74000000,82788.75000000,82675.80000000,82682.32000000,12.41418000,2026-01-30T12:33:59.999Z
2026-01-30T12:34:00.000Z,82682.32000000,82715.33000000,82682.31000000,82702.84000000,6.48312000,2026-01-30T12:34:59.999Z
2026-01-30T12:35:00.000Z,82702.83000000,82730.09000000,82690.84000000,82711.21000000,7.59160000,2026-01-30T12:35:59.999Z
2026-01-30T12:36:00.000Z,82711.20000000,82783.41000000,82711.20000000,82783.41000000,10.24034000,2026-01-30T12:36:59.999Z
2026-01-30T12:37:00.000Z,82783.41000000,82783.41000000,82748.97000000,82748.98000000,2.41219000,2026-01-30T12:37:59.999Z
2026-01-30T12:38:00.000Z,82748.98000000,82797.83000000,82748.97000000,82797.83000000,9.41936000,2026-01-30T12:38:59.999Z
2026-01-30T12:39:00.000Z,82797.83000000,82860.79000000,82783.94000000,82824.01000000,7.06375000,2026-01-30T12:39:59.999Z
2026-01-30T12:40:00.000Z,82824.00000000,82824.01000000,82791.66000000,82809.61000000,6.17217000,2026-01-30T12:40:59.999Z
2026-01-30T12:41:00.000Z,82809.60000000,82877.00000000,82809.60000000,82867.51000000,5.40252000,2026-01-30T12:41:59.999Z
2026-01-30T12:42:00.000Z,82867.51000000,82867.51000000,82814.00000000,82823.92000000,17.44012000,2026-01-30T12:42:59.999Z
2026-01-30T12:43:00.000Z,82823.93000000,82825.01000000,82819.70000000,82821.78000000,7.84312000,2026-01-30T12:43:59.999Z
2026-01-30T12:44:00.000Z,82821.79000000,82832.09000000,82745.20000000,82745.20000000,18.40400000,2026-01-30T12:44:59.999Z
2026-01-30T12:45:00.000Z,82745.20000000,82772.16000000,82709.96000000,82709.97000000,6.16483000,2026-01-30T12:45:59.999Z
2026-01-30T12:46:00.000Z,82709.96000000,82838.00000000,82709.96000000,82838.00000000,29.93636000,2026-01-30T12:46:59.999Z
2026-01-30T12:47:00.000Z,82838.00000000,82849.50000000,82827.11000000,82849.49000000,5.85182000,2026-01-30T12:47:59.999Z
2026-01-30T12:48:00.000Z,82849.50000000,82861.68000000,82819.70000000,82819.70000000,4.82454000,2026-01-30T12:48:59.999Z
2026-01-30T12:49:00.000Z,82819.71000000,82870.80000000,82819.71000000,82870.80000000,17.37460000,2026-01-30T12:49:59.999Z
2026-01-30T12:50:00.000Z,82870.79000000,82928.20000000,82860.00000000,82916.14000000,10.75640000,2026-01-30T12:50:59.999Z
2026-01-30T12:51:00.000Z,82916.13000000,82916.14000000,82820.00000000,82820.00000000,18.56993000,2026-01-30T12:51:59.999Z
2026-01-30T12:52:00.000Z,82820.01000000,82845.42000000,82762.33000000,82778.03000000,26.86977000,2026-01-30T12:52:59.999Z
2026-01-30T12:53:00.000Z,82778.03000000,82778.03000000,82758.44000000,82764.20000000,4.60162000,2026-01-30T12:53:59.999Z
2026-01-30T12:54:00.000Z,82764.20000000,82767.72000000,82730.98000000,82763.82000000,30.99362000,2026-01-30T12:54:59.999Z
2026-01-30T12:55:00.000Z,82763.83000000,82789.81000000,82763.83000000,82779.31000000,3.83231000,2026-01-30T12:55:59.999Z
2026-01-30T12:56:00.000Z,82779.32000000,82779.32000000,82760.00000000,82767.09000000,8.36048000,2026-01-30T12:56:59.999Z
2026-01-30T12:57:00.000Z,82767.09000000,82767.14000000,82760.00000000,82760.00000000,3.03864000,2026-01-30T12:57:59.999Z
2026-01-30T12:58:00.000Z,82760.01000000,82783.46000000,82760.00000000,82772.87000000,9.26573000,2026-01-30T12:58:59.999Z
2026-01-30T12:59:00.000Z,82772.86000000,82823.17000000,82772.86000000,82800.50000000,4.31318000,2026-01-30T12:59:59.999Z
2026-01-30T13:00:00.000Z,82800.49000000,82859.92000000,82795.12000000,82800.84000000,13.69573000,2026-01-30T13:00:59.999Z
2026-01-30T13:01:00.000Z,82800.84000000,82854.00000000,82758.14000000,82758.15000000,16.86463000,2026-01-30T13:01:59.999Z
2026-01-30T13:02:00.000Z,82758.14000000,82811.04000000,82738.49000000,82811.03000000,8.89413000,2026-01-30T13:02:59.999Z
2026-01-30T13:03:00.000Z,82811.03000000,82814.48000000,82745.99000000,82760.11000000,13.38260000,2026-01-30T13:03:59.999Z
2026-01-30T13:04:00.000Z,82760.11000000,82760.12000000,82655.64000000,82675.80000000,10.74465000,2026-01-30T13:04:59.999Z
2026-01-30T13:05:00.000Z,82675.79000000,82685.59000000,82592.00000000,82613.25000000,20.38885000,2026-01-30T13:05:59.999Z
2026-01-30T13:06:00.000Z,82613.25000000,82629.53000000,82603.97000000,82603.97000000,9.68810000,2026-01-30T13:06:59.999Z
2026-01-30T13:07:00.000Z,82603.98000000,82632.59000000,82597.01000000,82597.01000000,4.23543000,2026-01-30T13:07:59.999Z
2026-01-30T13:08:00.000Z,82597.01000000,82652.08000000,82552.00000000,82652.07000000,7.18348000,2026-01-30T13:08:59.999Z
2026-01-30T13:09:00.000Z,82652.08000000,82684.06000000,82652.07000000,82684.06000000,5.11113000,2026-01-30T13:09:59.999Z
2026-01-30T13:10:00.000Z,82684.05000000,82782.35000000,82684.05000000,82757.68000000,9.89456000,2026-01-30T13:10:59.999Z
2026-01-30T13:11:00.000Z,82757.68000000,82817.40000000,82757.67000000,82791.20000000,12.30684000,2026-01-30T13:11:59.999Z
2026-01-30T13:12:00.000Z,82791.20000000,82845.29000000,82771.38000000,82822.66000000,9.04297000,2026-01-30T13:12:59.999Z
2026-01-30T13:13:00.000Z,82822.67000000,82834.72000000,82751.46000000,82767.69000000,7.34368000,2026-01-30T13:13:59.999Z
2026-01-30T13:14:00.000Z,82767.69000000,82782.89000000,82755.20000000,82755.20000000,5.74718000,2026-01-30T13:14:59.999Z
2026-01-30T13:15:00.000Z,82755.20000000,82755.21000000,82739.37000000,82739.38000000,6.18345000,2026-01-30T13:15:59.999Z
2026-01-30T13:16:00.000Z,82739.39000000,82761.34000000,82693.95000000,82713.89000000,14.97374000,2026-01-30T13:16:59.999Z
2026-01-30T13:17:00.000Z,82713.89000000,82722.65000000,82713.88000000,82713.89000000,5.03529000,2026-01-30T13:17:59.999Z
2026-01-30T13:18:00.000Z,82713.89000000,82748.39000000,82690.73000000,82748.39000000,9.38463000,2026-01-30T13:18:59.999Z
2026-01-30T13:19:00.000Z,82748.39000000,82812.19000000,82748.39000000,82771.61000000,5.01269000,2026-01-30T13:19:59.999Z
2026-01-30T13:20:00.000Z,82771.61000000,82771.61000000,82700.01000000,82713.88000000,7.30810000,2026-01-30T13:20:59.999Z
2026-01-30T13:21:00.000Z,82713.88000000,82779.65000000,82713.87000000,82762.74000000,5.27220000,2026-01-30T13:21:59.999Z
2026-01-30T13:22:00.000Z,82762.74000000,82771.05000000,82742.86000000,82755.21000000,5.78726000,2026-01-30T13:22:59.999Z
2026-01-30T13:23:00.000Z,82755.21000000,82771.65000000,82732.03000000,82743.22000000,7.28287000,2026-01-30T13:23:59.999Z
2026-01-30T13:24:00.000Z,82743.22000000,82755.25000000,82700.01000000,82700.01000000,4.13081000,2026-01-30T13:24:59.999Z
2026-01-30T13:25:00.000Z,82700.01000000,82700.02000000,82653.84000000,82659.96000000,7.28510000,2026-01-30T13:25:59.999Z
2026-01-30T13:26:00.000Z,82659.96000000,82661.03000000,82659.95000000,82661.03000000,2.76858000,2026-01-30T13:26:59.999Z
2026-01-30T13:27:00.000Z,82661.03000000,82709.30000000,82661.03000000,82683.01000000,7.23955000,2026-01-30T13:27:59.999Z
2026-01-30T13:28:00.000Z,82683.01000000,82688.42000000,82683.00000000,82688.42000000,1.34069000,2026-01-30T13:28:59.999Z
2026-01-30T13:29:00.000Z,82688.41000000,82714.02000000,82688.41000000,82714.00000000,5.09185000,2026-01-30T13:29:59.999Z
2026-01-30T13:30:00.000Z,82714.00000000,82739.99000000,82421.64000000,82625.09000000,146.90519000,2026-01-30T13:30:59.999Z
